AtlantaHawks,18,21,9411,1452,3370,330,972,680,880,453,1830,869,330,586,209,742,3914,7,0,0
BostonCeltics,20,20,9626,1506,3345,337,955,819,1092,469,1821,852,300,629,211,814,4168,12,0,0
CharlotteHornets,22,16,9200,1449,3176,358,937,627,795,338,1726,923,265,526,196,748,3883,9,0,0
ChicagoBulls,24,15,9453,1567,3478,297,887,695,917,475,1807,861,328,453,234,710,4126,4,0,0
ClevelandCavaliers,15,24,9505,1431,3214,302,886,637,871,351,1631,826,277,498,177,785,3801,3,0,0
DallasMavericks,21,18,9486,1506,3333,367,1070,664,903,379,1795,899,283,494,172,809,4043,12,0,0
DenverNuggets,25,15,9680,1552,3370,374,980,678,895,412,1739,941,324,534,261,778,4156,8,0,0
DetroitPistons,23,16,9467,1522,3258,285,777,666,844,352,1699,853,284,517,190,831,3995,8,0,0
GSWarriors,7,32,9460,1550,3509,321,925,756,994,440,1731,851,337,535,175,793,4177,9,0,0
HoustonRockets,22,17,9425,1548,3272,384,1023,760,993,444,1730,969,343,621,184,887,4240,9,0,0
IndianaPacers,21,18,9489,1462,3325,321,963,736,982,433,1772,860,322,604,168,814,3981,2,0,0
LAClippers,16,22,9202,1424,3180,316,887,745,995,437,1771,816,257,568,105,877,3909,6,0,0
LALakers,33,5,9140,1579,3263,350,946,683,938,427,1785,945,293,451,190,699,4191,5,0,0
MemphisGrizzlies,22,16,9158,1354,2978,348,973,755,986,372,1639,822,265,573,226,762,3811,8,0,0
MiamiHeat,19,19,9193,1433,3238,286,798,602,762,375,1593,842,287,449,184,713,3754,3,0,0
MilwaukeeBucks,29,9,9168,1443,3146,354,999,706,921,417,1593,924,313,524,201,708,3946,8,0,0
MinnesotaT-wolves,26,13,9535,1567,3360,355,1037,679,912,439,1685,923,308,567,208,831,4168,9,0,0
BrooklynNets,31,7,9169,1561,3273,362,973,579,750,415,1702,957,317,510,230,691,4063,6,0,0
NOrleansPelicans,30,9,9446,1527,3305,350,955,712,942,358,1770,903,301,505,203,766,4116,9,0,0
NYKnicks,26,13,9354,1480,3341,285,833,727,952,438,1736,830,262,412,174,738,3972,8,0,0
OrlandoMagic,27,12,9426,1504,3249,364,993,706,959,408,1770,947,294,555,210,697,4078,1,0,0
Philadelphia76ers,36,3,9414,1510,3268,309,844,845,1076,392,1806,875,336,559,242,737,4174,4,0,0
PhoenixSuns,32,7,9390,1563,3299,352,950,786,1044,418,1786,934,390,538,205,811,4264,6,0,0
PortlandTrailBlazers,25,16,9919,1574,3422,344,925,866,1152,416,1803,903,311,490,235,808,4358,11,0,0
SacramentoKings,25,14,9442,1589,3439,395,1057,697,923,449,1772,966,336,594,232,812,4270,12,0,0
SanAntonioSpurs,12,26,9124,1370,3113,237,721,598,777,343,1535,799,268,535,145,721,3575,6,0,0
OklahomaCityThunder,15,23,9198,1485,3379,304,919,744,968,464,1567,867,330,433,180,763,4018,8,0,0
TorontoRaptors,16,22,9190,1400,3105,317,870,622,843,369,1588,857,258,521,210,828,3739,10,0,0
UtahJazz,24,15,9493,1439,3101,297,810,688,905,372,1559,838,304,506,228,736,3863,5,0,0
WashingtonWizards,21,18,9396,1526,3283,336,932,721,939,390,1782,887,324,590,172,754,4109,11,0,0
