AtlantaHawks,19,22,9889,1524,3317,346,934,563,763,366,1653,978,336,587,193,745,3957,14,0,0
BostonCeltics,14,27,9963,1488,3287,259,721,643,809,365,1626,892,308,562,167,859,3878,11,0,0
CharlotteBobcats,6,35,9924,1376,3323,231,723,723,984,465,1613,703,302,546,206,803,3706,8,0,0
ChicagoBulls,21,20,9928,1477,3341,220,658,658,846,502,1727,941,294,553,156,834,3832,23,0,0
ClevelandCavaliers,10,31,9839,1490,3447,277,805,673,894,493,1648,775,341,557,142,927,3930,8,0,0
DallasMavericks,17,24,10030,1565,3434,294,805,645,801,371,1714,940,322,592,234,876,4069,21,0,0
DenverNuggets,19,22,10022,1638,3484,243,752,739,1059,553,1836,950,355,632,232,852,4258,13,0,0
DetroitPistons,11,30,9945,1465,3345,251,718,669,952,502,1712,847,278,594,185,817,3850,8,0,0
GSWarriors,19,22,9884,1559,3466,331,826,674,842,468,1803,869,294,587,163,896,4123,14,0,0
HoustonRockets,16,25,9895,1531,3377,438,1213,747,1003,460,1740,928,337,665,163,880,4247,5,0,0
IndianaPacers,19,21,9633,1373,3165,249,774,677,899,484,1778,804,273,607,233,800,3672,23,0,0
LAClippers,24,17,9889,1522,3285,290,845,686,987,480,1708,882,373,567,206,854,4020,31,0,0
LALakers,16,25,9864,1490,3316,359,1017,836,1165,442,1759,821,305,602,205,757,4175,18,0,0
MemphisGrizzlies,24,17,9895,1471,3268,189,558,705,918,483,1692,892,351,527,207,856,3836,14,0,0
MiamiHeat,29,12,9922,1536,3177,359,933,643,879,361,1582,932,340,575,215,773,4074,16,0,0
MilwaukeeBucks,17,24,9942,1529,3557,309,869,589,814,483,1765,907,342,583,262,783,3956,14,0,0
MinnesotaT-wolves,11,30,9873,1482,3375,239,773,710,949,495,1713,942,332,589,180,760,3913,15,0,0
BrooklynNets,23,18,9922,1462,3260,311,883,708,955,493,1734,861,306,568,206,758,3943,15,0,0
NOrleansHornets,11,30,9924,1468,3278,266,732,698,869,456,1668,798,249,585,201,874,3900,4,0,0
NYKnicks,23,18,9890,1470,3355,418,1161,628,830,438,1654,768,314,484,172,850,3986,24,0,0
OrlandoMagic,8,33,9867,1539,3470,221,748,519,684,434,1757,941,262,553,180,792,3818,9,0,0
Philadelphia76ers,11,30,9855,1490,3429,251,706,528,708,452,1698,861,315,522,182,760,3759,10,0,0
PhoenixSuns,8,33,9890,1544,3440,235,719,604,799,472,1689,962,300,631,207,861,3927,27,0,0
PortlandTrailBlazers,11,30,9961,1487,3357,358,982,597,778,431,1648,878,267,588,173,738,3929,8,0,0
SacramentoKings,8,33,9974,1496,3486,292,834,646,856,476,1627,841,349,586,177,839,3930,20,0,0
SanAntonioSpurs,23,18,9977,1561,3360,339,924,698,886,329,1658,976,351,569,219,727,4159,3,0,0
OklahomaCityThunder,26,15,9948,1513,3245,288,834,907,1104,434,1787,829,344,633,307,825,4221,25,0,0
TorontoRaptors,13,28,10000,1494,3343,288,847,727,905,413,1633,869,266,566,205,946,4003,21,0,0
UtahJazz,13,28,9971,1492,3406,244,700,699,912,520,1704,901,367,603,246,870,3927,14,0,0
WashingtonWizards,7,34,9899,1395,3340,268,788,573,791,440,1751,853,288,637,186,853,3631,12,0,0
